sentence_id,text,source_group,source_row_first_seen,source_column,token_length,split,semantic_cluster
e08db638a9d1d6915198d2e7614b1d6704278de30d9f6018ede1cef2695629e7,a man crouching and holding a camera .,e08db638a9d1d6915198d2e7614b1d6704278de30d9f6018ede1cef2695629e7,12432,sentence1,14,search,6
e099a8d8d76d42f8bcf9adfde26f4c913a626cd61cfebad51fed33ddf2e416b0,"A leading U.K. medical journal called Friday for a complete ban on tobacco, prompting outrage from smokers' groups.",e099a8d8d76d42f8bcf9adfde26f4c913a626cd61cfebad51fed33ddf2e416b0,12405,sentence2,28,search,3
e0a993b9030e62be02b465c45b920e90261c1009cadbbab9045d425e30d5f2c2,boko haram disrupts nigerian elections,e0a993b9030e62be02b465c45b920e90261c1009cadbbab9045d425e30d5f2c2,26671,sentence2,13,search,3
e0bd6e54b0be1052df5fa4d888ff2c9785df2d324379a884c3d96d31782bf9a1,Two motorbikes racing on a dirt course.,e0bd6e54b0be1052df5fa4d888ff2c9785df2d324379a884c3d96d31782bf9a1,7615,sentence2,11,search,4
e0eb6d7d256164ae1b6803d088bec6358a4fe626a09d2f086463623360118894,provide with a soundtrack or voiceover,e0eb6d7d256164ae1b6803d088bec6358a4fe626a09d2f086463623360118894,36165,sentence2,8,search,5
e0f03613318f7f1da1139d1b497d8079db02a482fa161606dd45cfdf61a556f0,the plant will be constructed next to an existing plant also supplied by china and operational since 1999 .,e0f03613318f7f1da1139d1b497d8079db02a482fa161606dd45cfdf61a556f0,25029,sentence2,20,search,2
e11682f25c31830eba61f8fc037b025348b23db009beb3a93831af5bb1006d3a,There is no monkey riding a bike,e11682f25c31830eba61f8fc037b025348b23db009beb3a93831af5bb1006d3a,1679,sentence1,8,search,0
e138df42e9cca87f1efdea308485751c8ee06f3c8a90d8b198a415d45aabac49,subjective dvorak intensity estimates from tafb and sab increased to kt .,e138df42e9cca87f1efdea308485751c8ee06f3c8a90d8b198a415d45aabac49,33000,sentence2,25,search,5
e13a24a098397a3314041714ae12ab467fbdf1fb8b5dd493f573996b5e5db2ec,A cluster of four brown dogs are playing in a field of brown grass,e13a24a098397a3314041714ae12ab467fbdf1fb8b5dd493f573996b5e5db2ec,10256,sentence2,15,search,7
e1401de4a7a7262a1eabe58ecf866a97c6c2d7782705fe39ac35d8d8fcaab366,No onion is being cut by a man,e1401de4a7a7262a1eabe58ecf866a97c6c2d7782705fe39ac35d8d8fcaab366,12323,sentence2,9,search,0
e17420b28113e404382a3715acd9c3af4b2ca69c2ff652fb6bbad969d362c73d,extension likely for iran nuclear talks,e17420b28113e404382a3715acd9c3af4b2ca69c2ff652fb6bbad969d362c73d,14560,sentence1,8,search,2
e193caf6b699c23b8e6dd82637d482ae77148ab76f44e109af055ece1555be20,poverty stats doubt modi 's development claims,e193caf6b699c23b8e6dd82637d482ae77148ab76f44e109af055ece1555be20,13325,sentence2,11,search,0
e1a52f73509950740d75f6fa6677aa20047ffff0f6a973c58a69956021621133,There is no man cutting an onion,e1a52f73509950740d75f6fa6677aa20047ffff0f6a973c58a69956021621133,15831,sentence2,7,search,0
e1a5e17d7ef7c7d5288d8bb50430f4b76b7c50ce66b0500279c847e8d9d8e0e3,A black man is break dancing on the pavement,e1a5e17d7ef7c7d5288d8bb50430f4b76b7c50ce66b0500279c847e8d9d8e0e3,6037,sentence2,9,search,6
e1b3685dd87d758217440ed41bc73313e5e2f59d2e22fe00c04b141fb55d8608,( usually followed by `to ' ) having the necessary means or skill or know-how or authority to do something ;,e1b3685dd87d758217440ed41bc73313e5e2f59d2e22fe00c04b141fb55d8608,27233,sentence2,28,search,5
e1d814054fb138d87e4bfabc42ecd8acb5f85ca158377a70a893405089f335e3,make sense of ; assign a meaning to .,e1d814054fb138d87e4bfabc42ecd8acb5f85ca158377a70a893405089f335e3,1244,sentence1,12,search,5
e1ec9d13661658d583708b4043f945f3224e5e72d29c2bab80ddd2ce20ef89c6,a person is playing the keyboard .,e1ec9d13661658d583708b4043f945f3224e5e72d29c2bab80ddd2ce20ef89c6,32838,sentence2,9,search,6
e200eb7bef8cce7975daa3279cdc6a3189c97e2fcea018ca78b33c9067829b8b,oscar pistorius ' shot steenkamp in bathroom',e200eb7bef8cce7975daa3279cdc6a3189c97e2fcea018ca78b33c9067829b8b,21142,sentence2,19,search,3
e205616184a0e9844ad0f05aa6a789e78bc3b88fad3ca06784eb4c30e53bd81b,"'taliban ' is plural , but that is apparently too esoteric for cnn or any other journalists : .",e205616184a0e9844ad0f05aa6a789e78bc3b88fad3ca06784eb4c30e53bd81b,34434,sentence2,35,search,2
e21cc17f25496c3a03542b7b9ac8991026e71efa51e0e2d24d59ccb49f28abe7,the ability to recall things,e21cc17f25496c3a03542b7b9ac8991026e71efa51e0e2d24d59ccb49f28abe7,8461,sentence2,5,search,5
e234646d7b4599b6e8e9007851fc0b18185dab2f60922d2638ee1add27a323d3,a monkey pushes another monkey .,e234646d7b4599b6e8e9007851fc0b18185dab2f60922d2638ee1add27a323d3,7209,sentence1,10,search,7
e2521fb4dda644a9d7984aa8717b7fa777dc8ef07b22217456356a0aed813069,A boat sails along the water.,e2521fb4dda644a9d7984aa8717b7fa777dc8ef07b22217456356a0aed813069,21265,sentence1,8,search,4
e25dc50c26e14819f2fcb560ecfa1191dc84e914c3d234c625e5694186423558,"Yes, you should mention it.",e25dc50c26e14819f2fcb560ecfa1191dc84e914c3d234c625e5694186423558,63,sentence2,7,search,5
e2852cc731d9ee6d864dabf015b5c442b47d28c291b13162ffed0bf3e5e49a6e,explosions near the iranian embassy in beirut,e2852cc731d9ee6d864dabf015b5c442b47d28c291b13162ffed0bf3e5e49a6e,3974,sentence2,14,search,3
e2996080da616a695f268d31b7e3175158c2e84ea2b1e9787141955c7191c495,Gu Kailai murder trial ends in China,e2996080da616a695f268d31b7e3175158c2e84ea2b1e9787141955c7191c495,24326,sentence1,9,search,3
e2c70522b5ce9df38b06c3b6bc32fb7e45fb5e76a23372b07db7a12f05c1a2c7,The consensus estimate of analysts polled by Thomson First Call called for a profit of $1.70 per share.,e2c70522b5ce9df38b06c3b6bc32fb7e45fb5e76a23372b07db7a12f05c1a2c7,13104,sentence1,24,search,2
e2f273872061404329aca3a38650c3aa1aa82122aea2b563d68b725f342a5687,"A dog, which is black, and a white one are ignoring each other in the street",e2f273872061404329aca3a38650c3aa1aa82122aea2b563d68b725f342a5687,10600,sentence1,20,search,7
e2fdf51bd0615ce50c3ca22b4483fdaae3577807d447f2776bac2c1ce0feab4c,The foundations of South Africa are built on Nelson Mandela's memory,e2fdf51bd0615ce50c3ca22b4483fdaae3577807d447f2776bac2c1ce0feab4c,12481,sentence1,15,search,2
e300a791adf38c40dd61b20197a169d52769d98c846e6c95483b73917d454dca,A big black dog is wearing a red collar and is in the leaves with a blue ball,e300a791adf38c40dd61b20197a169d52769d98c846e6c95483b73917d454dca,11574,sentence1,20,search,7
e3140c41f5e2048db71b9e088ad9b6e6a478caf2cf6f05bd0be48769d5c5732c,"the justice department filed a civil rights lawsuit thursday against the state of mississippi , alleging abuse of juvenile offenders at two state-run facilities .",e3140c41f5e2048db71b9e088ad9b6e6a478caf2cf6f05bd0be48769d5c5732c,2354,sentence2,40,search,2
e316eb3f06da45b301b1c3828cb899c587844c0a4432890128b4c276d6e1351f,the quality of not being useful or convenient .,e316eb3f06da45b301b1c3828cb899c587844c0a4432890128b4c276d6e1351f,7464,sentence1,10,search,5
e32946745b52b4d7170c793cfa459728cdce63e01e076421f1f2d8b973700b90,switch y was not on the path of bulb a .,e32946745b52b4d7170c793cfa459728cdce63e01e076421f1f2d8b973700b90,4773,sentence1,14,search,0
e330f01ffb8951696d299aa0ddbf7e02544cce188782d58ec14c24eeb9bac76c,a woman is cracking eggs into a bowl .,e330f01ffb8951696d299aa0ddbf7e02544cce188782d58ec14c24eeb9bac76c,16637,sentence1,13,search,1
e340378a012265288ce0b08942b8fc06210bd3399fc13fd5940a3777dbf9d49b,A picture is being drawn by a man,e340378a012265288ce0b08942b8fc06210bd3399fc13fd5940a3777dbf9d49b,3330,sentence1,9,search,6
e35e690edafc3161aa399e44fabfd1940dfd78acba1af8f1614eb9b851679248,a light brown dog runs down a path happily .,e35e690edafc3161aa399e44fabfd1940dfd78acba1af8f1614eb9b851679248,18899,sentence1,13,search,7
e38439bd7c366c81327ab095815ce39582fade60cec75e61bab8c0b6c4029a1d,Three people are sitting on a bench under some palm trees,e38439bd7c366c81327ab095815ce39582fade60cec75e61bab8c0b6c4029a1d,13340,sentence1,12,search,4
e3a588424a3d117ce387080f799690d311a89bf7dd0f98dfe3e3bdb3b05e4d81,"in n.a.a.c.p. , industry gets ally against soda ban hmmmmmmmm . . . .",e3a588424a3d117ce387080f799690d311a89bf7dd0f98dfe3e3bdb3b05e4d81,35358,sentence2,35,search,2
e3b865a857634547ff59a31b9663fed6d09bc95ee57e1f9fea10bbbd4a7e38b8,you have no need to do anything .,e3b865a857634547ff59a31b9663fed6d09bc95ee57e1f9fea10bbbd4a7e38b8,6232,sentence1,9,search,5
e3daa7e26ef1c43e8b4ffbba9475364ce4938c5c0be2e7807ac1379606de9bb8,ride a motorcycle .,e3daa7e26ef1c43e8b4ffbba9475364ce4938c5c0be2e7807ac1379606de9bb8,31331,sentence2,6,search,5
e3dcb59009832cb4dc00224aa0966ec7cd9cef57a99ffb90e6e6b95346fa4c56,editorial : president obama ? s plan for gun reform,e3dcb59009832cb4dc00224aa0966ec7cd9cef57a99ffb90e6e6b95346fa4c56,25111,sentence2,17,search,2
e3fad5b6926a4e1093ff49fc6df90e7a2204dd7b55cb0e4fba316422ca647db4,gunmen kill 11 foreign tourists in pakistan,e3fad5b6926a4e1093ff49fc6df90e7a2204dd7b55cb0e4fba316422ca647db4,30193,sentence1,11,search,3
e410bb2ccd29ee652b32e7fb8f8cbe02fcde57e70405c04778de60a9542c3f4a,he said the problem needs to be corrected before the space shuttle fleet is cleared to fly again .,e410bb2ccd29ee652b32e7fb8f8cbe02fcde57e70405c04778de60a9542c3f4a,15302,sentence2,21,search,2
e422fd359531454ffc674ddb88679de3fea8ddd9cf9305b3d599d3302fa1e448,The man is slicing a potato,e422fd359531454ffc674ddb88679de3fea8ddd9cf9305b3d599d3302fa1e448,16600,sentence1,10,search,6
e44bed678ca5fa30f21d8d2431111878aea70cb0605b757e0d1986426a8e1403,The woman is skating in the park.,e44bed678ca5fa30f21d8d2431111878aea70cb0605b757e0d1986426a8e1403,11003,sentence2,8,search,1
e45f6acfe1b80c395760533b3cf7d52458623f7774e905d84374f79813e99b4b,Two kids are bouncing on colorful balls,e45f6acfe1b80c395760533b3cf7d52458623f7774e905d84374f79813e99b4b,15021,sentence2,9,search,4
e467ee92857009f91ecf1ac5eb7157ab59e148252df1e02f43de583061393146,The dogs play in the snow on hind legs.,e467ee92857009f91ecf1ac5eb7157ab59e148252df1e02f43de583061393146,4064,sentence1,11,search,7
e47b92cbed8f97712fe388bd3985018729b72fa204cca65fc01c11b88bdfc2e5,have a strong desire or urge to do something .,e47b92cbed8f97712fe388bd3985018729b72fa204cca65fc01c11b88bdfc2e5,31206,sentence1,12,search,5
e48f1c7021ec95058fff55439403f5d75ab18464f0c0bebcd36a261e4c429d48,because the positive terminal is separated by a gap from terminal 3,e48f1c7021ec95058fff55439403f5d75ab18464f0c0bebcd36a261e4c429d48,7636,sentence2,13,search,5
e497dbf0e557ac0d3e9e87f81a85c09dc497a6d68e833b60872bc1468e35d403,us and russia agree syria arms deal in geneva,e497dbf0e557ac0d3e9e87f81a85c09dc497a6d68e833b60872bc1468e35d403,4313,sentence1,16,search,2
e499d41613650b89e5050bb47db3b8e3020b92afeab5f27dfdd150498f8e59e9,uganda 's president museveni agrees to sign anti-gays bill,e499d41613650b89e5050bb47db3b8e3020b92afeab5f27dfdd150498f8e59e9,29466,sentence2,23,search,2
e4b8f1388c232a1a9a617e0100e42f98a65ee2326b16a523b4cd7574e956d5cc,genetic predisposition to alzheimer is inferior genetics .,e4b8f1388c232a1a9a617e0100e42f98a65ee2326b16a523b4cd7574e956d5cc,11161,sentence1,16,search,3
e4cde71ee3b77b89c901ebc2a937b19e8a0d35dd2e220c63f3ad0d0ff44b9716,france cleared to impose controversial ' millionaire tax',e4cde71ee3b77b89c901ebc2a937b19e8a0d35dd2e220c63f3ad0d0ff44b9716,36537,sentence1,13,search,2
e4dadc520cb86b1528d08a668ff78fb610d6b7fecdff4ca9711dbfe7ac6dea50,An office with multiple desks and green walls.,e4dadc520cb86b1528d08a668ff78fb610d6b7fecdff4ca9711dbfe7ac6dea50,27369,sentence2,10,search,4
e4ec2dc759007c8729e1b9218b469801e4db384c8cfd8efd257d9d99aaa7dedf,an agent manipulates an instrument in order to achieve a purpose .,e4ec2dc759007c8729e1b9218b469801e4db384c8cfd8efd257d9d99aaa7dedf,24272,sentence2,15,search,5
e4fd41cf5acf1aec0b5f063e18856f179ed80e0350ae2949fb8d16062d60b565,"the most extensive vulcan language was made by fans in the 60 's , especially by linguist dorothy jones heydt .",e4fd41cf5acf1aec0b5f063e18856f179ed80e0350ae2949fb8d16062d60b565,31174,sentence1,38,search,2
e50278cb2a7f02e5a7c2622aaa086d5b586fb90be658def78c72504bd5a864f0,"the state of believing in , or having confidence in , something or someone",e50278cb2a7f02e5a7c2622aaa086d5b586fb90be658def78c72504bd5a864f0,1432,sentence1,16,search,5
e505bea2373207159a8a13f2fa304eb2cca597d0b17e98a4479f2e7bfa9096c1,draw a line or lines underneath to call attention to .,e505bea2373207159a8a13f2fa304eb2cca597d0b17e98a4479f2e7bfa9096c1,12378,sentence1,13,search,5
e547444c09a622c0e5d4df88c19ef75f021bbb661e63ccd820043196aba59d74,"ah , so many amazing memories ...",e547444c09a622c0e5d4df88c19ef75f021bbb661e63ccd820043196aba59d74,26221,sentence2,11,search,5
e55a5cf1f9a18faa4d6cb40114ac99e2e1a7274228d2e064ad9644fe4a608165,"a data crusader , a defendant and now , a cause # aaronswartz # mitfail # badbranding",e55a5cf1f9a18faa4d6cb40114ac99e2e1a7274228d2e064ad9644fe4a608165,36625,sentence1,36,search,3
e573505ceaed592b65343345cb7bdbfd39b5872fbc21d106174eee319780e613,"reverse ( a direction , attitude , or course of action ) .",e573505ceaed592b65343345cb7bdbfd39b5872fbc21d106174eee319780e613,31389,sentence1,18,search,5
e57d7784c08788e4371f19a44094aa1f236c4699d9ea3adfd25bc65c10399a3b,"still , mr. weill will remain very much a power at the company .",e57d7784c08788e4371f19a44094aa1f236c4699d9ea3adfd25bc65c10399a3b,18430,sentence2,21,search,2
e59e25a0b8f5426658c101644647a22c799f00b2ac18672121033fb39c3aac46,refer for judgment or consideration .,e59e25a0b8f5426658c101644647a22c799f00b2ac18672121033fb39c3aac46,19575,sentence1,7,search,5
e59faa74f090e35acc1bfca086f79b939fc052a189efc056c798b901cb38eebd,A person is frying some food,e59faa74f090e35acc1bfca086f79b939fc052a189efc056c798b901cb38eebd,397,sentence1,7,search,1
e5a26620db319b00500c00d141b6e859499e8aa127d898c288e14951b7438416,A brown and white dog is jumping on the sidewalk,e5a26620db319b00500c00d141b6e859499e8aa127d898c288e14951b7438416,9119,sentence2,10,search,7
e5b59e9406a18533f5486d0514de7d49bc915a7a75e27bb5d38cdfdce5a496df,A woman is cracking eggs.,e5b59e9406a18533f5486d0514de7d49bc915a7a75e27bb5d38cdfdce5a496df,7380,sentence1,7,search,1
e5b7a12c03cd6f0f48378a9a9024b1776553fddc88019a80aeb3a38ce7c93e65,a dog runs through the snow .,e5b7a12c03cd6f0f48378a9a9024b1776553fddc88019a80aeb3a38ce7c93e65,11005,sentence2,9,search,7
e5bcb95986ccbaea77203a08533f0913b3bb7d0d936e9b2d3321008a678106a7,"putin , too , seems to suspect the powerlessness of his regime .",e5bcb95986ccbaea77203a08533f0913b3bb7d0d936e9b2d3321008a678106a7,5235,sentence1,17,search,3
e5c7f0cc7213782ea8f42a8a568d77e9633ed25001340540f675b3be0f3c1a7e,north korea to put us citizen on trial,e5c7f0cc7213782ea8f42a8a568d77e9633ed25001340540f675b3be0f3c1a7e,16581,sentence1,11,search,2
e5d1c47bfcc3093537db6679e0bfeb866d38bd9131d4ac27b9fa97d16f06ef6a,"in # turkey , mourners protest killings of # kurds",e5d1c47bfcc3093537db6679e0bfeb866d38bd9131d4ac27b9fa97d16f06ef6a,33493,sentence2,16,search,3
e5e971ed0273e2552f3ff0e8c6ad340de07d9e66456175644065a9f2ffbbaa70,There is no man cutting a fish,e5e971ed0273e2552f3ff0e8c6ad340de07d9e66456175644065a9f2ffbbaa70,18020,sentence2,8,search,0
e5f0e541d3cfa69bc226a2448d5546fd131e6d0baf1a6803a8658877221f99b6,"the report shows that drugs sold in canadian pharmacies are manufactured in facilities approved by health canada , which serves a similar role as the fda for the canadian government .",e5f0e541d3cfa69bc226a2448d5546fd131e6d0baf1a6803a8658877221f99b6,31261,sentence1,42,search,2
e5fb6d52ddad8bec02ebe8831a37c960db48c5b46e87b1822ad97cee4a76074e,equip with a fuse ; provide with a fuse .,e5fb6d52ddad8bec02ebe8831a37c960db48c5b46e87b1822ad97cee4a76074e,13344,sentence2,14,search,5
e5ff1832bf3c1bbe657414a15c73287f05f79773c07cdabf3004c6b78d7a96e3,An animal is barking at a ball,e5ff1832bf3c1bbe657414a15c73287f05f79773c07cdabf3004c6b78d7a96e3,2726,sentence2,9,search,7
e60e8e9bb5e9511c698e6fa79e42e8659e675712b0e7c443b993c1c3c734dc85,it was left up to them to decide whether the first amendment applied .,e60e8e9bb5e9511c698e6fa79e42e8659e675712b0e7c443b993c1c3c734dc85,36465,sentence2,15,search,2
e615f7017dbae0d71db5487360ed097ca35eb087d65427bac766f36384c412e7,Two teams are competing in a football match,e615f7017dbae0d71db5487360ed097ca35eb087d65427bac766f36384c412e7,14352,sentence2,9,search,4
e6195905cb2ec8b4889d0ce382efc86498d833e8036b6f6239b1b4109ec70732,a girl riding a brown horse .,e6195905cb2ec8b4889d0ce382efc86498d833e8036b6f6239b1b4109ec70732,24264,sentence2,10,search,7
e62a9b893f817371f79933bf42cbd4c337fd2b14a98b131ccb069c6b35e8ddaa,A man is shooting at target practice,e62a9b893f817371f79933bf42cbd4c337fd2b14a98b131ccb069c6b35e8ddaa,34142,sentence1,7,search,6
e6333afcce78a232289851cab1b595a73e4702750a367b3c553301bc498d869a,There is no man with a camera studying the subject,e6333afcce78a232289851cab1b595a73e4702750a367b3c553301bc498d869a,35360,sentence1,11,search,0
e66acdb6fdc06f5ce68b244dd3bcca57b608ee14a0a4f4a8400956bc9361cc0d,"in other words , it depends on where you go , when you do there and how .",e66acdb6fdc06f5ce68b244dd3bcca57b608ee14a0a4f4a8400956bc9361cc0d,10639,sentence1,21,search,5
e67b129f18b66b768af0cd5fbcae524d7a798ad8901fb1d341f46db5257cf3df,former spokesman for u.s. president ronald reagan dies,e67b129f18b66b768af0cd5fbcae524d7a798ad8901fb1d341f46db5257cf3df,2353,sentence2,20,search,3
e688959d864d8a6ad7703727f8d0abd1b2f7bdcefc562f3440d738cc4fe28c0b,a person is doing pencil tricks with his hand .,e688959d864d8a6ad7703727f8d0abd1b2f7bdcefc562f3440d738cc4fe28c0b,11201,sentence2,12,search,6
e69aaf127369c820ae8acc76064bb15f2d018f142498160b22f176b003d45f5c,birthday of dprk to be celebrated in peru,e69aaf127369c820ae8acc76064bb15f2d018f142498160b22f176b003d45f5c,13240,sentence1,13,search,2
e6ad160aab39ce82ba2540f88ed3f9c1a48248c8ab1e722751703b1e919f0e44,a man rides off on a motorcycle .,e6ad160aab39ce82ba2540f88ed3f9c1a48248c8ab1e722751703b1e919f0e44,20737,sentence1,11,search,6
e6c27fb2ef384bd6702239521023b443ebb1d8de68f1d8dcb1f03fe45658ef67,the scent or odor of something,e6c27fb2ef384bd6702239521023b443ebb1d8de68f1d8dcb1f03fe45658ef67,5462,sentence2,7,search,5
e6d1bf7cd5eb322511ab3a22ff6aee949c4a9330e2bfc787a8ab873df4e9ca65,actor gazzara dead at 81,e6d1bf7cd5eb322511ab3a22ff6aee949c4a9330e2bfc787a8ab873df4e9ca65,17311,sentence1,8,search,3
e6d86279466abda5d87eb270206ed3531b309e64d7ae8db3d2a5c0c93df19495,france to ban child beauty pageants,e6d86279466abda5d87eb270206ed3531b309e64d7ae8db3d2a5c0c93df19495,13401,sentence1,8,search,3
e6deb4beb4de751386441bbb7ef750f5fcdd10c21fe562e381ad337daebf737b,cover with a protective sheathing .,e6deb4beb4de751386441bbb7ef750f5fcdd10c21fe562e381ad337daebf737b,35059,sentence2,10,search,5
e6ef5ea98e1630b0bf408948629c8f92f6cdda9038a284595ef19869c4b33e9a,A young boy in the blue shirt is jumping into the water,e6ef5ea98e1630b0bf408948629c8f92f6cdda9038a284595ef19869c4b33e9a,39,sentence2,12,search,4
e709fdf3358228a706812cb87f82fe3683a8b2b3f9834b1262059ab6e3e3387a,A lemur is eating,e709fdf3358228a706812cb87f82fe3683a8b2b3f9834b1262059ab6e3e3387a,23765,sentence2,5,search,7
e71752fa88916f930aa71e1c020eb8fcac0cea2e93840333fb171f7e0221e481,"an air force military unit , smaller than a squadron",e71752fa88916f930aa71e1c020eb8fcac0cea2e93840333fb171f7e0221e481,11684,sentence2,14,search,5
e721b33c9adf0e6a11da9592d1cc05ce0e509b1a16c76f4e408ad9d922316483,"If you haven’t made any long drive or desert plans during these cooool winter months yet, well then now you have the PERFECT excuse to do so this Friday. *Insert bad space pun* Sirius-ly you guys!! Grab your squad and plan for a quick trip to the desert this Friday night to catch the EPIC Quadrantid meteor shower taking place late at night from January 3-4 in full swing. Issa Happy New Year indeeeed! The Quadrantid meteor shower is expected to peak late night on Friday, January 3 until the dawn of Saturday, January 4.",e721b33c9adf0e6a11da9592d1cc05ce0e509b1a16c76f4e408ad9d922316483,20327,sentence2,134,search,5
e744f9a18acb1f7e433755886fc056521643cd7ab20950bfd3ccf85a7af92704,tentative deal reached to resume israeli-palestinian talks - us,e744f9a18acb1f7e433755886fc056521643cd7ab20950bfd3ccf85a7af92704,17044,sentence1,16,search,2
e76bd3ee5c2805e385423d2acadd2afc167d554f6fff65172a019eae9eacfd30,group of people posing with two men dressed as elvis .,e76bd3ee5c2805e385423d2acadd2afc167d554f6fff65172a019eae9eacfd30,2198,sentence2,17,search,4
e77e4073b4b46675c53849c8563c67ad19af8ecef3a1b2eb6d3a905302dd334a,two gray dogs run together over the green grass .,e77e4073b4b46675c53849c8563c67ad19af8ecef3a1b2eb6d3a905302dd334a,8126,sentence2,11,search,7
e786efd5041fae97e2a8463593c236a36e306ae9084940586ad7123bf598f004,cause to be immersed in,e786efd5041fae97e2a8463593c236a36e306ae9084940586ad7123bf598f004,12607,sentence2,6,search,5
e78948aac238f42d4c8d7f79534fb50b072f001a1186db71ea8ee56a631ddb38,"shots , explosions heard as thais continue protest in bangkok",e78948aac238f42d4c8d7f79534fb50b072f001a1186db71ea8ee56a631ddb38,1364,sentence1,18,search,3
e78d206eda031a59868f1cedc8e28a7322942bed22207c0ef85dde8a4565b202,"The woman wearing silver pants, pink bellbottoms and a pink scarf is happily riding a bike",e78d206eda031a59868f1cedc8e28a7322942bed22207c0ef85dde8a4565b202,2139,sentence1,21,search,1
e78f5cc6d2642c7c7489f433f74e17917ee86b873ae72bbda9ebb69a6f0d34a7,. no signs indicate the street .,e78f5cc6d2642c7c7489f433f74e17917ee86b873ae72bbda9ebb69a6f0d34a7,31006,sentence2,9,search,0
e78f9bce9567ef4b29f2792b71c60dd8dd38d33c220d41685abc6887efd49270,she stated that they could not take complaint over the phone but they had to be in writing or by email .,e78f9bce9567ef4b29f2792b71c60dd8dd38d33c220d41685abc6887efd49270,28087,sentence2,23,search,2
e79b6cc7326053d14504ce68e337d7b41c9087b73c970e8d1efc95007363b178,"put down by force , intimidation , or authority , as of a person ; correct by punishment or discipline .",e79b6cc7326053d14504ce68e337d7b41c9087b73c970e8d1efc95007363b178,4243,sentence2,28,search,5
e7a844f6aa980b325f799e72a893a690862cbd76cdbc8edb58d67f53df21dadc,Two kids are swimming.,e7a844f6aa980b325f799e72a893a690862cbd76cdbc8edb58d67f53df21dadc,4003,sentence1,5,search,4
e7b1c77465be94d397a10c2e1c0c4b4e397ef797abb9523af596523e36db8f1a,five dead in canada train crash,e7b1c77465be94d397a10c2e1c0c4b4e397ef797abb9523af596523e36db8f1a,31287,sentence1,6,search,3
e7db25af00e4ec22e28d45a06468e3275b51da37415dc641aa2114a18f17deea,"the marcel ' s differs from the other by his cotton excellent , by his thumb unisexe , with its distinctive logo and by the belgian flag ( barely recognisable ) that the shirts of bodies have the most well-known in the neck .",e7db25af00e4ec22e28d45a06468e3275b51da37415dc641aa2114a18f17deea,26220,sentence2,62,search,5
e7e51b4878d73f2895ad9cb38aa5e981cfa1a8b0abce4958d763db4ec30ebc92,news summary : apple buying authentec for $ 356m,e7e51b4878d73f2895ad9cb38aa5e981cfa1a8b0abce4958d763db4ec30ebc92,23072,sentence2,15,search,2
e7ee602bffbe2232ba0238add99d4e8ff4fd16e5f23f2e66fa544676ae3365fc,peace lies over the south china sea,e7ee602bffbe2232ba0238add99d4e8ff4fd16e5f23f2e66fa544676ae3365fc,22434,sentence1,7,search,2
e7f0a0d0474e8e59e8175b928292a99b5a4dcd2e1a17cc6398b8418f2396d838,headlines in major iranian newspapers on august 18,e7f0a0d0474e8e59e8175b928292a99b5a4dcd2e1a17cc6398b8418f2396d838,14970,sentence1,13,search,2
e81b0fe8bae64d488b976efba35cb54097ce2d2c6a71eecc68290b3da5d78cec,circuit 2 is not a short circuit because is shows connection to the bulb .,e81b0fe8bae64d488b976efba35cb54097ce2d2c6a71eecc68290b3da5d78cec,8179,sentence2,17,search,5
e821789ae5815edd433435a00069017710630ef7575a5b3d0ca5e6f13c1633a4,a range of mental vision ;,e821789ae5815edd433435a00069017710630ef7575a5b3d0ca5e6f13c1633a4,8396,sentence1,8,search,5
e869e68e2bff8c6890e00b9b0eab8c231d2d3de66ba326ab1a3402bd278013d5,this frame contains words that describe how potent a chemical is .,e869e68e2bff8c6890e00b9b0eab8c231d2d3de66ba326ab1a3402bd278013d5,7472,sentence1,15,search,5
e87248244030601aef02117250a3129e3cb4bd18b669ed8e1aa3ce84c82c7843,There is no large group of cheerleaders walking in a parade,e87248244030601aef02117250a3129e3cb4bd18b669ed8e1aa3ce84c82c7843,8009,sentence1,14,search,0
e890d92dd7ce42869c158eaa7310c20f60150a87bc977af6606f6b5f00aba6c9,"If you do not have a very strong scientific reason to do it, don't.",e890d92dd7ce42869c158eaa7310c20f60150a87bc977af6606f6b5f00aba6c9,1247,sentence2,19,search,5
e8b8e734370654157d168b3264da61af03ceec9f8dfa5213ca66b1d9c061f912,i think there are a number of high-profile crimes where criminals are held long long after the point where they are a danger to anyone .,e8b8e734370654157d168b3264da61af03ceec9f8dfa5213ca66b1d9c061f912,4322,sentence1,33,search,2
e8bdbd24b4aeb6a96d18506bda7eb8500307bb1f73f8126ca095064f9c6f27f2,Three boys are jumping in the leaves,e8bdbd24b4aeb6a96d18506bda7eb8500307bb1f73f8126ca095064f9c6f27f2,1174,sentence2,7,search,4
e8c20d43b06196547de36f03831fea909e7e5368aebaf2b2a2186a3535d245a5,suffer the loss of a person through death or removal ;,e8c20d43b06196547de36f03831fea909e7e5368aebaf2b2a2186a3535d245a5,7505,sentence2,13,search,3
e8cbc94e35d707582efda2e478a3676c2c24d39f7c8bae98168a49d0840cf425,i am part of the members of parliament who are rather honorably present .,e8cbc94e35d707582efda2e478a3676c2c24d39f7c8bae98168a49d0840cf425,17420,sentence1,17,search,2
