sentence_id,text,source_group,source_row_first_seen,source_column,token_length
e7c75ed0a8c63afdf2bf9faa2873a4b48a84149dc06764a51a08f72f1fb509e9,There is a older man near a window.,e7c75ed0a8c63afdf2bf9faa2873a4b48a84149dc06764a51a08f72f1fb509e9,1433,sentence2,11
29b7f98a029b01c794baaf7c1b313b5c82ce5c23acc6b7d7a85ce49a66605134,"9 killed , 168 injured in latest cairo clashes",29b7f98a029b01c794baaf7c1b313b5c82ce5c23acc6b7d7a85ce49a66605134,1436,sentence2,16
2b803d0e50804cb6ad137ffec1bb4c73a108fe7ae5a76efbfbf15b42685bbc0d,the united states and other nato members have refused ratify the amended treaty until russia completely withdraws from moldova and georgia .,2b803d0e50804cb6ad137ffec1bb4c73a108fe7ae5a76efbfbf15b42685bbc0d,1437,sentence2,35
cb27b2d2000f41e27f193c02e9f671c2ca2159cbe219dc9ee3f154e4a471f88a,a staff of 30 specialists will conduct research and training on cyber warfare .,cb27b2d2000f41e27f193c02e9f671c2ca2159cbe219dc9ee3f154e4a471f88a,1439,sentence1,16
2cb5b8a30d70ac63aa7936ac3ddd043e544abd579a3ea195d551b4f0e3c9fa07,queen pays tribute to nelson mandela,2cb5b8a30d70ac63aa7936ac3ddd043e544abd579a3ea195d551b4f0e3c9fa07,1439,sentence2,11
686a1f4d403ebcc7263e743282b7f1188103cf1851b28e2d2047274a5eecd233,The person is flying through the air on a bicycle,686a1f4d403ebcc7263e743282b7f1188103cf1851b28e2d2047274a5eecd233,1440,sentence1,11
7488b4d53d498a72c091cb2ec3bd3c1a3cef7e6d33b17b19d8a11486b7b03902,"A dog, which is white, is standing on fallen leaves",7488b4d53d498a72c091cb2ec3bd3c1a3cef7e6d33b17b19d8a11486b7b03902,1440,sentence2,12
31575a85582e610069cc469063dd53e2cdd76411658d0c79ab7c0dc849f43212,"for instance , a events schedule at an exhibition is sometimes called a program .",31575a85582e610069cc469063dd53e2cdd76411658d0c79ab7c0dc849f43212,1447,sentence2,19
425b892bc06c3bac7ee2610c133f6327884204fc9ce049b20131180d335afd64,a man guts a fish .,425b892bc06c3bac7ee2610c133f6327884204fc9ce049b20131180d335afd64,1448,sentence2,10
b9be73ba32de78f969887b35c670e847780a8aa07fd70755856a4d711b50665c,poll : cory booker takes early lead for n.j. senate,b9be73ba32de78f969887b35c670e847780a8aa07fd70755856a4d711b50665c,1449,sentence1,20
5808c232e80687f73bda2bd1669da84871e84244aa18715ac09faa007e46a4e1,The dog is not playing with a plastic container,5808c232e80687f73bda2bd1669da84871e84244aa18715ac09faa007e46a4e1,1450,sentence1,10
cc828ed7bf93a1553ec90f0064bfd58a23d4072d2a85db25f69fd2ed00b2abdd,a standard or typical example ;,cc828ed7bf93a1553ec90f0064bfd58a23d4072d2a85db25f69fd2ed00b2abdd,1451,sentence2,8
5e5f71678fa24fcfb91bd8646da4f5eb9fcb0283f4d59738225a3632fdd216fc,"russia , china concerned about israeli airstrikes in syria",5e5f71678fa24fcfb91bd8646da4f5eb9fcb0283f4d59738225a3632fdd216fc,1453,sentence1,21
8d7f730e4f1aad31563f7b1fc9117b71ed1fce59d559377024a40938de870b3a,an approximated amount of something,8d7f730e4f1aad31563f7b1fc9117b71ed1fce59d559377024a40938de870b3a,1453,sentence2,6
682dd9ec42a4d25c56f71dddeaf11a68a9a27ddab2569dbd3c791e45d9b5e8a8,the plight of the atlanta falcons,682dd9ec42a4d25c56f71dddeaf11a68a9a27ddab2569dbd3c791e45d9b5e8a8,1454,sentence2,11
85e3416b5e76ca5531d7d52ac745db1e4dce0c76a11a0196fb97c46e393d9f5d,"the spatial , geometric contour of an object",85e3416b5e76ca5531d7d52ac745db1e4dce0c76a11a0196fb97c46e393d9f5d,1456,sentence1,9
13b617fc43a522431860a21566eb0282355bd73e00da59e5ba55b64f2b2c9188,a person cuts a big green pepper apart .,13b617fc43a522431860a21566eb0282355bd73e00da59e5ba55b64f2b2c9188,1459,sentence1,12
8484e09f2a30ea171b17fbe204cd0c38c14e1d89132f855723c89f76584b6b30,a state of being relaxed and feeling no pain .,8484e09f2a30ea171b17fbe204cd0c38c14e1d89132f855723c89f76584b6b30,1462,sentence1,12
a5aa073d4a5abfb3b306696fd12b7283a77124e15bde41875e089386574da3ae,Former plant chief who battled Fukushima disaster dies of cancer,a5aa073d4a5abfb3b306696fd12b7283a77124e15bde41875e089386574da3ae,1462,sentence2,16
d14a654131612e455add458ac0128f78b970ca544f8f02ef7d20176625d5c10e,13 killed in afgan terror attack,d14a654131612e455add458ac0128f78b970ca544f8f02ef7d20176625d5c10e,1463,sentence2,9
50bf7728463aae0ecf324d0051337f725a97b27d8c8e043ab69856f36fe53769,A man is erasing some figures,50bf7728463aae0ecf324d0051337f725a97b27d8c8e043ab69856f36fe53769,1464,sentence1,9
75678df41fc7de803087a43dde90217e5744b82f48e8cc520699b1934e6a0cd8,staff writers brandon formby and colleen mccain nelson contributed to this report .,75678df41fc7de803087a43dde90217e5744b82f48e8cc520699b1934e6a0cd8,1465,sentence1,24
563d376e97a0956a4ff9865dfb6161d153a6375341ef8a64df92cd236f363316,"he urged employees to "" avoid complacency "" and to "" change old habits and seriously rethink business-as-usual . """,563d376e97a0956a4ff9865dfb6161d153a6375341ef8a64df92cd236f363316,1469,sentence2,33
86044b4cfc6abeef64146c503f2467f256963b11e1cfe33e0392c87b73fc9005,"second comes hp ( 27 percent with $ 2.9 billion , up just 0.4 percent ) .",86044b4cfc6abeef64146c503f2467f256963b11e1cfe33e0392c87b73fc9005,1470,sentence1,24
796c2f82395a63b1a4883a1defb01f95f301191697d648ab451288e564ab18ec,a restraint that checks the motion of something .,796c2f82395a63b1a4883a1defb01f95f301191697d648ab451288e564ab18ec,1470,sentence2,13
6205c3f850b0d00f0a5ae6f0f76b1cb9266bf4521adfe90ef948edd52ba4e9d2,A woman is cracking eggs into a bowl,6205c3f850b0d00f0a5ae6f0f76b1cb9266bf4521adfe90ef948edd52ba4e9d2,1471,sentence1,10
e5e61595f9e18c79e62b933d913a938be7f14f64afae6427ba814953d097c170,draw from specific cases for more general cases .,e5e61595f9e18c79e62b933d913a938be7f14f64afae6427ba814953d097c170,1472,sentence2,10
7a173a2c253959a8d7b8fd95d4c1169a7be18e51143b0e771de3df8fadf6a5ad,The brown horse is near a red barrel at the rodeo,7a173a2c253959a8d7b8fd95d4c1169a7be18e51143b0e771de3df8fadf6a5ad,1473,sentence1,14
c8877ab5fb267a78326cb9ce09cb968b5359a72236885dea99f161c73f71479f,make ( undue ) claims of owning .,c8877ab5fb267a78326cb9ce09cb968b5359a72236885dea99f161c73f71479f,1474,sentence2,13
d6d902b3c3d2094144ed5981258bc9deb8cf4cdeeb05b3290d6be39990493774,Eyeshadow is being put on by a woman,d6d902b3c3d2094144ed5981258bc9deb8cf4cdeeb05b3290d6be39990493774,1475,sentence1,10
986e28c3b027e14b301e29b8f760d7d9ed443489fc90335b7bfa9ceefcf4afca,The man is cautiously feeding a mouse to the snake,986e28c3b027e14b301e29b8f760d7d9ed443489fc90335b7bfa9ceefcf4afca,1476,sentence1,12
b2e83b99dc8289d87461073da527b718c57677fbc418051a95d4b1d7f7924fce,the trait of being active ; moving or acting rapidly and energetically .,b2e83b99dc8289d87461073da527b718c57677fbc418051a95d4b1d7f7924fce,1477,sentence2,16
f7c199b0c28ab50ad4edf3303773533275d307499402e683d1d3a43cbf3f5b4b,( cause to ) become less tense ; rest or take one 's ease .,f7c199b0c28ab50ad4edf3303773533275d307499402e683d1d3a43cbf3f5b4b,1480,sentence1,22
099b99935cb773e525d577f17539e93c697f89aca195a5574dc7fbf52e7d5f96,russia ' alone ' in blaming syrian rebels for chemical attack : us,099b99935cb773e525d577f17539e93c697f89aca195a5574dc7fbf52e7d5f96,1480,sentence2,24
da64f7f48044c652028fc1070cecfc3bc12f8f6d6bdf910716630bfbaf024cb9,The man in a hat suited for cowboys is walking through a market and is putting a hand in his pocket,da64f7f48044c652028fc1070cecfc3bc12f8f6d6bdf910716630bfbaf024cb9,1483,sentence2,29
1319b0a20fa07cb279fafaf7bcf5cf338dfeff12208e7be59d62f769599a3f70,Recent work in model systems and acute myelogenous leukemia has suggested that expression of MCL-1 is a key determinant of resistance to ABT-737,1319b0a20fa07cb279fafaf7bcf5cf338dfeff12208e7be59d62f769599a3f70,1485,sentence1,37
4516466208acd292239f9006d97c7b517fa5259c207aedfa8a46a8b49671f9ac,"make accessible to some action , influence , or condition",4516466208acd292239f9006d97c7b517fa5259c207aedfa8a46a8b49671f9ac,1486,sentence1,12
17defb6b30c72ccd48a9e2cd74dc772893601bdd67848ad88198e6681fedacae,the introductory portion of a story,17defb6b30c72ccd48a9e2cd74dc772893601bdd67848ad88198e6681fedacae,1487,sentence2,8
f626fc833ee9d042ebe801e006c7eac84c1815be5d593024649a238f74dd2611,pass through the esophagus,f626fc833ee9d042ebe801e006c7eac84c1815be5d593024649a238f74dd2611,1488,sentence2,9
7347ba61165061ffee88c0fb06d3e797e49d071eef7d409eeb4d8711fa1ef2ce,devries did make one stop in town wednesday - registering as a sex offender at the soledad police department .,7347ba61165061ffee88c0fb06d3e797e49d071eef7d409eeb4d8711fa1ef2ce,1489,sentence1,33
2484407e01a889bba320966f232bd17aa02c1eeb530cbe602e90f2c68a57bfd8,A man is on a rock high above some trees and is standing in an uncomfortable position,2484407e01a889bba320966f232bd17aa02c1eeb530cbe602e90f2c68a57bfd8,1492,sentence1,18
744112e4fc7f43375f71df9d1d7341d2c7586cdc6e1d99a6e1e4ae8d5efbd32f,bp sells some gulf of mexico assets for $ 5.55 bil,744112e4fc7f43375f71df9d1d7341d2c7586cdc6e1d99a6e1e4ae8d5efbd32f,1493,sentence1,20
a50e0d396d0857056de3acf1afb6c8f36a99dba724998a5c96d6579fc713d575,"a man wearing a t-shirt that says "" gigolo "" stands at the counter talking to someone .",a50e0d396d0857056de3acf1afb6c8f36a99dba724998a5c96d6579fc713d575,1494,sentence1,27
f8e52b1ae40a54889616fc533f2272b1037306ff39a4f35c6488c83cc2546eca,a woman is playing a game with a man .,f8e52b1ae40a54889616fc533f2272b1037306ff39a4f35c6488c83cc2546eca,1494,sentence2,14
aa6bb5f2679f30e30218685b8f188399185cd2da7487466c87ffb8c0babbac3a,"two individuals , the subordinate and the superior have a relationship such that the subordinate generally follows orders given by the superior and has the best interests of the superior in mind .",aa6bb5f2679f30e30218685b8f188399185cd2da7487466c87ffb8c0babbac3a,1496,sentence1,38
ddc0894898343d19f387a7f0a23fab7a596b6feb14ce86ca0ddc5f050d611477,The in vivo data is still preliminary and other potential roadblocks such as drug resistance have not been examined.,ddc0894898343d19f387a7f0a23fab7a596b6feb14ce86ca0ddc5f050d611477,1499,sentence1,24
ba578544874e210e7599ab71dc0ee78a8da303cb38555538064e45bf92411850,i hate bloated spending .,ba578544874e210e7599ab71dc0ee78a8da303cb38555538064e45bf92411850,1500,sentence2,9
d96e8dede39f8e5a0d30f5b308843e869df8457a0d8ba0165f6397191124e089,kabul bank heads sentenced for corruption,d96e8dede39f8e5a0d30f5b308843e869df8457a0d8ba0165f6397191124e089,1501,sentence1,9
81e3df35abc7e7056053e1f35a0528e022f7e55d440083641f6e123ea169f420,the seagull is floating on the water .,81e3df35abc7e7056053e1f35a0528e022f7e55d440083641f6e123ea169f420,1503,sentence2,11
23b9b797f7b84bdf32552b6615b3761773ec42f079624434f10d8fc71ad528ee,A golden retriever is not running,23b9b797f7b84bdf32552b6615b3761773ec42f079624434f10d8fc71ad528ee,1504,sentence1,7
68bfde1a4aef36e4d424ddc72042222d8e0fad169af999d9cb2c5f06222d5708,juror : sandusky appeared to accept his fate,68bfde1a4aef36e4d424ddc72042222d8e0fad169af999d9cb2c5f06222d5708,1504,sentence2,14
8e9dc2a7271a677f86ce4285915b31f814f9b2ad3596831f0e2c3a21c0dc4c42,mexican singer jenni rivera believed killed in plane crash,8e9dc2a7271a677f86ce4285915b31f814f9b2ad3596831f0e2c3a21c0dc4c42,1505,sentence1,16
5bad18f760ec28dff067d796183453dfa237c1aeb4396c06cf930779094e0cec,bulbs b and c are still in closed paths with the battery,5bad18f760ec28dff067d796183453dfa237c1aeb4396c06cf930779094e0cec,1506,sentence1,14
e5d86dcd285ddc2aa63b82aa23e1d172b96b243b2616d03b5d4e77c9febf1d98,"omg , "" einstein didn 't go to college . """,e5d86dcd285ddc2aa63b82aa23e1d172b96b243b2616d03b5d4e77c9febf1d98,1507,sentence1,19
8f90009a55565abe116e6c36fe84d43a9e0eee8ba5a849d85a5725cce34f3740,"no , a tent will not give you any protection from bears that want what 's inside .",8f90009a55565abe116e6c36fe84d43a9e0eee8ba5a849d85a5725cce34f3740,1507,sentence2,24
5998f8fdd19e886546cea5b63ddc636fd9da02ff37dc0b1d626c770e22160b1b,"ah ha , ha , ha , ha , ha !",5998f8fdd19e886546cea5b63ddc636fd9da02ff37dc0b1d626c770e22160b1b,1508,sentence2,18
21dd97c0eefc706c4ae9d086d8bcb95cf236d392c1a0892e75838153830c1f02,"Two toddlers are eating corndogs in a wagon, which is really small",21dd97c0eefc706c4ae9d086d8bcb95cf236d392c1a0892e75838153830c1f02,1509,sentence1,17
206d2d838f7242b26d4f776f541b023cf88f76c8b1c7478ddd71d1bb178f5178,to put down by force or authority .,206d2d838f7242b26d4f776f541b023cf88f76c8b1c7478ddd71d1bb178f5178,1510,sentence1,9
86517897a2e36cb7d31b8938da3abb99cf564ae6a1b094e72f2cf88351da218b,"@ nickfun , has anyone heard from dutchy ?",86517897a2e36cb7d31b8938da3abb99cf564ae6a1b094e72f2cf88351da218b,1511,sentence1,16
b62a535d45663500067416e54b1195f22091f5e18cc3e674782d18ab8ea2fcfd,"later , the other two houses fell at odds as well .",b62a535d45663500067416e54b1195f22091f5e18cc3e674782d18ab8ea2fcfd,1512,sentence2,14
902ec75e5a1d63826360708969a9d855194adcf51a6d3b0e67948fc78b687dcd,A rainbow afghan is being held by a girl in gold and purple,902ec75e5a1d63826360708969a9d855194adcf51a6d3b0e67948fc78b687dcd,1513,sentence2,17
f48c9b40671f5e864810d35f0171ce99f97c3edb0b9480604c89302622c9d4b0,"life under islamist militants - broken limbs , torn lives in northern mali",f48c9b40671f5e864810d35f0171ce99f97c3edb0b9480604c89302622c9d4b0,1514,sentence1,23
b5d887176a6d96f8e69d7f1c89e6a35136d9c7a3ab66630debf6bfbff9f0ebb2,"The player in purple, white and black is not playing near the end of the field",b5d887176a6d96f8e69d7f1c89e6a35136d9c7a3ab66630debf6bfbff9f0ebb2,1516,sentence1,17
e41cbe19050d4073ce142a68832418762ea024a0908a3190c9d7bb4d201bd1c2,labour 's 50p tax rate : what you need to know,e41cbe19050d4073ce142a68832418762ea024a0908a3190c9d7bb4d201bd1c2,1517,sentence1,15
71627db37ca64779e4a3d7d65bfc9da81f48cce1d7025c72c43c2d97b2425a66,obama praises mandela ' inspiration',71627db37ca64779e4a3d7d65bfc9da81f48cce1d7025c72c43c2d97b2425a66,1517,sentence2,14
52cd8bf3e7785441d5ebcd69de26586d6a51f25fb77f4a6e78b8740188cf6bb1,it is of our duty of continuing press latvia on the question of the integration of the russian population .,52cd8bf3e7785441d5ebcd69de26586d6a51f25fb77f4a6e78b8740188cf6bb1,1518,sentence1,25
4390964bf47a40208a3ab2e1a0165ebcf79b4c45ded7f763e7fcd778e8422af1,it makes absolutely no difference .,4390964bf47a40208a3ab2e1a0165ebcf79b4c45ded7f763e7fcd778e8422af1,1518,sentence2,7
f73c235266f42c291127027dc34260696b13a9189a5898fb92e2d578af18b249,"give oneself entirely to a specific person , activity , or cause .",f73c235266f42c291127027dc34260696b13a9189a5898fb92e2d578af18b249,1519,sentence1,18
910b70b3d7addca58140a2ca2c0f908169480c85aab653ae4d99278c699460cc,"manuel and his group entered the us the same way thousands of people do every day , by walking across the bridge between matamoros and brownsville .",910b70b3d7addca58140a2ca2c0f908169480c85aab653ae4d99278c699460cc,1519,sentence2,33
b7bd498fcb3e62f13270cf65ea02ead2ea2ee79811dc63a20fdc9e4e98942714,Rollerbladers are running in formation down a hill,b7bd498fcb3e62f13270cf65ea02ead2ea2ee79811dc63a20fdc9e4e98942714,1520,sentence1,12
3d39efc741daefa85a7a7ba5e4e265e76f99314442f97aa5d9156741e6e3ee90,the successful action of solving a problem .,3d39efc741daefa85a7a7ba5e4e265e76f99314442f97aa5d9156741e6e3ee90,1520,sentence2,10
d84c9abb3c64ed0b2cf7ebb05977e714b4ef114bd34f439db28f7d619045ef85,The court's three-judge tribunal was expected to give its verdict next February.,d84c9abb3c64ed0b2cf7ebb05977e714b4ef114bd34f439db28f7d619045ef85,1521,sentence1,18
bd419f5e70ca2aacb1fad2d35d3120498285c26e461bdbf3abd86e20a617b690,you have to decide what you want to get out of this .,bd419f5e70ca2aacb1fad2d35d3120498285c26e461bdbf3abd86e20a617b690,1522,sentence2,14
c60bb54ebcc8eb8a5da6da0dc9c32a90b6dc3c10e942969593c941f15e275472,"news of terrorism and the israeli-palestinian conflict ( january 22 ‚ äď 28 , 2014 )",c60bb54ebcc8eb8a5da6da0dc9c32a90b6dc3c10e942969593c941f15e275472,1523,sentence2,31
c557ea4a2d74638fb591afa788e06c5d30e1508a30546816691e561f7ab44563,democracy is a threat to liberty .,c557ea4a2d74638fb591afa788e06c5d30e1508a30546816691e561f7ab44563,1524,sentence2,9
0274086e1469555f41d453c52fb785e1841b0fa1586ef9a8739a13a46deaccab,the act of applying force to propel something .,0274086e1469555f41d453c52fb785e1841b0fa1586ef9a8739a13a46deaccab,1525,sentence1,10
3e964fe7cc21dec04fe60ea02819ebac03404c43e419a4cce161adb7584b6204,"larry page says android important , not critical",3e964fe7cc21dec04fe60ea02819ebac03404c43e419a4cce161adb7584b6204,1526,sentence1,11
08d473805ab05966eda1e06f9cd06af114e1fe705b5131d2b01e4a33d98e1d28,I did this one time as well.,08d473805ab05966eda1e06f9cd06af114e1fe705b5131d2b01e4a33d98e1d28,1528,sentence2,8
6fa622560f4a9fca50f81a175c2947e5473ecade3aadd7da86ed1d4bc4e0c466,Fish is being fried by a woman,6fa622560f4a9fca50f81a175c2947e5473ecade3aadd7da86ed1d4bc4e0c466,1529,sentence1,9
4925a4961d03d2da34b2308bfd2cc35f8c76f59d87dde4d910098767f0020c4d,bulbs a and c are still in closed paths,4925a4961d03d2da34b2308bfd2cc35f8c76f59d87dde4d910098767f0020c4d,1529,sentence2,11
fb50c18c62e7bc986a1234fd524d37f8f4263067eca6f2124349c1f3cf92d87c,the method takes much less time than naive methods .,fb50c18c62e7bc986a1234fd524d37f8f4263067eca6f2124349c1f3cf92d87c,1530,sentence1,14
33b832e3d827b85c1097cb276ad9af3e59c52cde2bd8be579b6170d0d6321961,other separate unfortunately because of an accumulated resentment .,33b832e3d827b85c1097cb276ad9af3e59c52cde2bd8be579b6170d0d6321961,1530,sentence2,14
94cec0bcf900f949adf9b6845742d6e71c13b2db160047bd9b65ebc1ffc0ebf3,the positive battery terminal and terminal 1 are not connected,94cec0bcf900f949adf9b6845742d6e71c13b2db160047bd9b65ebc1ffc0ebf3,1531,sentence1,10
4053164d5b3ef2b55b333e07a33d51e7bba23e32ea5c72f4171b6cf200f5cfdf,the essence or gist of something,4053164d5b3ef2b55b333e07a33d51e7bba23e32ea5c72f4171b6cf200f5cfdf,1531,sentence2,8
13dd7eb7442f9499b2fd2f74067651e915558ef99b6f0c9d1adbc37ccb8c7863,A woman is shooting at target practice,13dd7eb7442f9499b2fd2f74067651e915558ef99b6f0c9d1adbc37ccb8c7863,1532,sentence1,7
e9c8ef42a59708cfb4cae7ca4ed3171c5e221f58a0ca2cec09a841f0f987e313,bulb a is on a closed circut path,e9c8ef42a59708cfb4cae7ca4ed3171c5e221f58a0ca2cec09a841f0f987e313,1534,sentence1,12
2df3ab1359dba8327e39ee38431e24cb8956759adcdab7f10dfe6bdfb589d20d,the government has provided £ 14 billion to protect the deposits of 2.6 million savers of bradford & bingleys .,2df3ab1359dba8327e39ee38431e24cb8956759adcdab7f10dfe6bdfb589d20d,1535,sentence2,31
8d25951dd26bb3098ce834cf88c875beda0e60d636308cf52800e80f2eebda39,because it was connected to the positive side .,8d25951dd26bb3098ce834cf88c875beda0e60d636308cf52800e80f2eebda39,1539,sentence1,10
8d567717e74e86e533bc9b9db32ccd3b7129d0ab9c3444295dfe9a7b9cf25ecc,the power of user reviews - wielded for good or evil ? nytimes : swarming a book online,8d567717e74e86e533bc9b9db32ccd3b7129d0ab9c3444295dfe9a7b9cf25ecc,1540,sentence1,32
76be93ce81580b3b7d8bbc0c8963c0786c54cfad630a4df51fd61593b816ee38,us drone in pakistan kills 10 suspected militants,76be93ce81580b3b7d8bbc0c8963c0786c54cfad630a4df51fd61593b816ee38,1540,sentence2,13
608ddc72cdc48ae20dcb0456e485832fbf008fe6a76c3fb05f523dd1d6c708b1,this frame describes a situation in which an owner loses his or her possession. the owner may have failed to keep ownership of their possession ( i.e. robbery or gambling ) or may have unintentionally misplaced their possession .,608ddc72cdc48ae20dcb0456e485832fbf008fe6a76c3fb05f523dd1d6c708b1,1541,sentence2,56
38d43ef6563173cd5a99a4bae5c8b42011a3050cf84cf78e43d6fce0de9197ab,online courses need human element to educate,38d43ef6563173cd5a99a4bae5c8b42011a3050cf84cf78e43d6fce0de9197ab,1542,sentence2,7
852612cc457cd70a4d1bd36269c663a2867e44eb122a8edca92109006e129fb6,warship sets sail for falklands,852612cc457cd70a4d1bd36269c663a2867e44eb122a8edca92109006e129fb6,1543,sentence1,8
5c9e027088fa10e7007b059b33a49d34664aa2eac81a93dc826b61e4fe508746,this regulation opens the door to the arbitrary .,5c9e027088fa10e7007b059b33a49d34664aa2eac81a93dc826b61e4fe508746,1546,sentence1,11
083af5d8b6f7641642742094037d6ae12ca4d4ec93b785e047ae8b8426ea61e8,A person is doing a trick with some cards,083af5d8b6f7641642742094037d6ae12ca4d4ec93b785e047ae8b8426ea61e8,1546,sentence2,10
ae4988f316abf392696fe40a9f0f1b1276f7d779c58f6c1341a332d410050076,6.6 quake rocks indonesia 's papua : usgs,ae4988f316abf392696fe40a9f0f1b1276f7d779c58f6c1341a332d410050076,1547,sentence1,24
5d1150b3dbda37024166066090c100dd1215c291acdcba752600e75289fef563,"several florida officials connected to the case have received threatening letters , accompanied by rifle bullets .",5d1150b3dbda37024166066090c100dd1215c291acdcba752600e75289fef563,1548,sentence1,24
150fb75610682f3caa05265ac342508514cbf3292605f7ac9577d83e9673dd98,us coast guard suspends search for missing british sailors,150fb75610682f3caa05265ac342508514cbf3292605f7ac9577d83e9673dd98,1548,sentence2,13
f69f5bddbb98ec2f11f7457839f3af79eb70b8433926a6ac85f8665c5570057c,put up with something or someone unpleasant ; show deference towards someone or some authority .,f69f5bddbb98ec2f11f7457839f3af79eb70b8433926a6ac85f8665c5570057c,1549,sentence2,19
78387cd730397e1df608d9be4456af3482896a399b48e077a955fa628dd4d673,Oil rises after Greek election result,78387cd730397e1df608d9be4456af3482896a399b48e077a955fa628dd4d673,1550,sentence1,7
7f66bf69b8d7f79974ee04a61595ea895cd11522f3bcf95cffd2647d1947a618,the day immediately before today .,7f66bf69b8d7f79974ee04a61595ea895cd11522f3bcf95cffd2647d1947a618,1550,sentence2,7
7943fb381424683a04710a36eb17971e97afc3332b81f74b9e9fc52786816c5b,smog cloud blankets beijing,7943fb381424683a04710a36eb17971e97afc3332b81f74b9e9fc52786816c5b,1551,sentence1,9
dfae9ff4da24ab10afae93aee4ba9924336251effee4e927fae38dc7ae2e373e,the act of choosing or selecting .,dfae9ff4da24ab10afae93aee4ba9924336251effee4e927fae38dc7ae2e373e,1555,sentence1,8
0d3cbec0aec3e4c899656fc68096d334ffeb22b70a02e3edf70809a03cc3950a,A cat is walking away from some corn,0d3cbec0aec3e4c899656fc68096d334ffeb22b70a02e3edf70809a03cc3950a,1556,sentence1,8
e6b55519cb80424ae459861fdce637e99c8df7d450a2922a3fdffb01086aec79,the supercolle to walk on the walls .,e6b55519cb80424ae459861fdce637e99c8df7d450a2922a3fdffb01086aec79,1559,sentence1,11
fab650c5946d365a1932aea99074e54895ed8b8e3a0996ddfaabeec73635f1bb,apps to help you ski : via ny times,fab650c5946d365a1932aea99074e54895ed8b8e3a0996ddfaabeec73635f1bb,1561,sentence1,12
43e04b54efd7681d7ff66b0a12171ae659ef12c1d567dde20ca2d12dadd4654b,the address where a person or organization can be communicated with .,43e04b54efd7681d7ff66b0a12171ae659ef12c1d567dde20ca2d12dadd4654b,1561,sentence2,15
a7a4fd40efd2457692233ff6a13291d91ca78460eb3d40a58202c4ffb4384a96,Rolling Stones add second Hyde Park date,a7a4fd40efd2457692233ff6a13291d91ca78460eb3d40a58202c4ffb4384a96,1562,sentence2,10
00fe02870ceca8645d7c56c2420358955d7ea841c7211277c9659aad73387d87,expel or eject ( saliva or phlegm or sputum ) from the mouth .,00fe02870ceca8645d7c56c2420358955d7ea841c7211277c9659aad73387d87,1565,sentence1,26
564087a6acbd426c6d573507c093407622073461c24045aceb96c4ad0e24552c,gain points in a game ; add up ( numbers ),564087a6acbd426c6d573507c093407622073461c24045aceb96c4ad0e24552c,1565,sentence2,14
ca0443f3e15c22d5136ccc0f9878749db20e1304b9b05442f41810824a7bd52a,the ability of computers to exchange digital information between them and make use of it,ca0443f3e15c22d5136ccc0f9878749db20e1304b9b05442f41810824a7bd52a,1566,sentence1,15
433a75427ebaca096deb2f6fe619d5c08c6aad26de7bbf7e45f7b027feb0361c,it depends on how the term is used i think .,433a75427ebaca096deb2f6fe619d5c08c6aad26de7bbf7e45f7b027feb0361c,1566,sentence2,13
dc29fdaf564b68df986a4e959a727f96e3fb46b2948625a337ab7020632c2fce,i 'll have another retired to stud,dc29fdaf564b68df986a4e959a727f96e3fb46b2948625a337ab7020632c2fce,1567,sentence1,11
55e0f9732339b4f79325379c6ad40e320dccea6cc8bf92db2bafb6433e2331ee,house-senate deal reached on payroll tax measure,55e0f9732339b4f79325379c6ad40e320dccea6cc8bf92db2bafb6433e2331ee,1568,sentence2,11
39a3d007058279830d5c20db055eaa3229fcbb4f7f44c86142c6b92f87f4c135,searching for or buying goods or services .,39a3d007058279830d5c20db055eaa3229fcbb4f7f44c86142c6b92f87f4c135,1569,sentence1,9
57538abcfbc531721030f66212160a4ad3fb3c75942186d91283fe55c488b925,pakistan wants arms supply to syrian sides stopped,57538abcfbc531721030f66212160a4ad3fb3c75942186d91283fe55c488b925,1569,sentence2,14
0a813db00f2aa257ca617e7dd1565d09f3f2d90771034825289d306ba5c4db68,bangladesh factory owners arrested,0a813db00f2aa257ca617e7dd1565d09f3f2d90771034825289d306ba5c4db68,1572,sentence1,7
7590c7dda64b03cb84bc5e24869a1147f228edf29d4c5dfc27ff48a616d363e4,A man eats popcorn while watching cartoons late one night.,7590c7dda64b03cb84bc5e24869a1147f228edf29d4c5dfc27ff48a616d363e4,1573,sentence2,14
b6dafe0fa3a295d9023ff6fdafb35780d385689f89cdb7d08155498ada3f4025,The furry brown dog is not running through the grassy area,b6dafe0fa3a295d9023ff6fdafb35780d385689f89cdb7d08155498ada3f4025,1576,sentence1,13
8a0a9cf995cb9ee333d00e52ec0e29453167a6b7375def942e9edf221dfef70f,A sea turtle is not hunting for fish,8a0a9cf995cb9ee333d00e52ec0e29453167a6b7375def942e9edf221dfef70f,1578,sentence1,8
cc7713e2a5f5fb1ee814bdbaa7fb3f75b18a8f03ade4894dac3817a5c1b5d4dc,One witness told Anatolian he saw the plane on fire while it was still in the air.,cc7713e2a5f5fb1ee814bdbaa7fb3f75b18a8f03ade4894dac3817a5c1b5d4dc,1579,sentence2,21
