split,group,filtered_row,source_row,baseline_similarity,sentence2_token_length,sentence1,sentence2
test,all,396,398,0.6862151622772217,14,napolitano elected for second term as italy president,pakistan condemns violence in egypt
test,all,397,399,0.6867350935935974,18,a quantity of money added to a bank account,A brown and white dog is jumping in the air with a tennis ball in its mouth
test,all,402,404,0.6893345713615417,10,Someone is stirring chili in a kettle,a panda is lying down .
test,all,403,405,0.6898549199104309,16,warmed.c from the year prior .,London 2012 Olympics Opening Ceremony 'to feature a green and pleasant land'
test,all,408,410,0.6924543380737305,7,One white dog and one black one are running side by side on the grass,peace lies over the south china sea
test,all,409,411,0.6929740905761719,19,Several women are wearing pink bunny ears and are pointing to the right,"dangling , links to a page which has no links to others ."
test,all,410,412,0.693494439125061,11,A man with a bicycle at a coffee house.,'iron man ' jetpacks spark concerns
test,all,413,415,0.6950538158416748,53,"Egypt braces for more protests over Morsi, prays for calm",this frame has to do with the repetition ( and especially the frequency of repetition ) of an event. many of the adjectives and adverbs in this frame are based on nouns in the calendric _ unit frame .
test,all,416,418,0.6966136693954468,28,"For the analysis of expression at different stages of differentiation, data were obtained for 43 mouse samples in StemBase , originating from 16 studies with Affymetrix MOE430A microarray chips, as used in an Oct4 expression profiling study covering murine ESCs, embryonal carcinoma cell lines, and several early differentiated lineages.","Corixa's stock barely flinched on the news, dipping 12 cents to close at $6.88."
test,all,417,419,0.6971338391304016,7,"sachin tendulkar says i 'm not god , i 'm sachin",homs offensive kills 200
test,all,418,420,0.6976534724235535,40,"Bangladesh collapse search over; death toll 1,127","kentucky : republican ernie fletcher , a three-term house member , is battling democratic state attorney general ben chandler ."
test,all,424,426,0.7007732391357422,25,A dirty tan dog is rolling in the dirt and looking right at the camera,"treat , process , heat , melt , or refine in a reverberatory furnace ."
test,all,426,428,0.7018135190010071,18,palestinian prisoners arrive at muqata in ramallah,u.k. prime minister defends decision to seek e.u. vote
test,all,427,429,0.7023329734802246,8,a girl is jumping .,the dog plays in the park .
test,all,429,431,0.7033728361129761,19,amendment no 7 proposes certain changes in the references to paragraphs .,"dangling , links to a page which has no links to others ."
test,all,431,433,0.7044126987457275,29,The companies said Idec holders would own about 50.5 percent of the stock of the combined company.,japanese prime minister junichiro koizumi said the shift of the rods was proactive .
test,all,433,435,0.7054526805877686,25,syrian forces kill 54 ahead of annan peace mission,"China is scrambling to stop the disease from spreading to the countryside, where most of its 1.3 billion people live."
test,all,434,436,0.7059730291366577,19,this is the primary frame evoked by the cardinal numbers .,a visit to libya by the russian foreign minister was announced .
test,all,435,437,0.7064924240112305,9,"the act of spending , disbursing funds",the man is writing a letter .
test,all,436,438,0.7070119976997375,9,sony xperia z2 and nokia ‚ äôs x series unveiled,Two teams are competing in a football match
test,all,439,441,0.7085720300674438,9,algerian president in france for medical tests,the man is going into the water .
test,all,442,444,0.7101319432258606,8,request urgently and forcefully .,more deaths expected in canada oil train explosion
test,all,446,448,0.7122117280960083,18,A man is getting into a car,u.k. prime minister defends decision to seek e.u. vote
test,all,450,452,0.7142912149429321,11,The plane is getting ready to take off.,take or have a position relative to others .
test,all,453,455,0.7158511281013489,12,the activity of supplying or providing something .,well : turning to the web for a medical diagnosis
test,all,455,457,0.7168912887573242,12,The boy isn't playing the piano happily,a man is playing a harp .
test,all,459,461,0.7189706563949585,8,The woman is putting makeup on the man,A man is climbing up a rope
test,all,460,462,0.7194900512695312,18,"fishermen are inactive , tired and disappointed .",north korea 's kim seen behind sacking of powerful uncle
test,all,461,463,0.7200104594230652,5,"bring back to life , return from the dead",class of students taught together
test,all,463,465,0.7210506200790405,10,"one man had brandished an english-turkish dictionary and pointed to the word "" refugee "" .",a man is applying butter to bread .
test,all,464,466,0.7215700149536133,15,obama calls for international front against is,assange appeals extradition to uk 's top court
test,all,465,467,0.7220901846885681,30,( cause to ) move gently back and forth,"driven by a need to compete or remorse ? armstrong admits doping , and says he will testify"
test,all,466,468,0.7226106524467468,22,iran has noticeably increased the number of executions in recent months as officials enforce a campaign aimed at promoting virtue and boosting security in,he also reaffirmed his wish to resolve the north korean nuclear crisis peacefully .
test,all,467,469,0.7231305241584778,14,palestinian teen dies of wounds sustained in israeli shooting,us soldier accused of afghan massacre hires prominent criminal lawyer
test,all,468,470,0.7236499190330505,8,eight bottles of harp lager lined up on the floor .,Someone is stirring chili in a kettle
test,all,469,471,0.7241706848144531,10,a passenger jet flies through the air .,( cause to ) move gently back and forth
test,all,472,474,0.7257299423217773,9,"under the u.s. constitution , the other chamber of congress , the house of representatives , does not vote on foreign alliances .",There is no brown dog standing in the water
test,all,473,475,0.7262499332427979,7,south african icon nelson mandela hospitalized,the state of being active .
test,all,475,478,0.7278093695640564,14,A person is spitting,syrian forces kill 54 ahead of annan peace mission
test,all,476,479,0.7283296585083008,15,The train heads down the tracks and along the hedge.,cause to move with a flick or as if with a flick
test,all,478,481,0.7293692827224731,16,""" tony 's not feeling well , "" spurs coach gregg popovich said .",Obama Struggles to Soothe Saudi Fears As Iran Talks Resume
test,all,481,484,0.7309284210205078,14,"american black bears they are somewhat common in some wilderness areas of california , mostly in the mountains .",several cows grazing on the median by the road .
test,all,483,486,0.731968879699707,7,bulb b and c are on a closed path to the battery,reach or come to rest .
test,all,484,487,0.7324883937835693,9,""" at first blush , it doesn 't look like any rules were broken , "" said gen. richard myers , chairman of the joint chiefs of staff .",deadline passes with no new iran sanctions
test,all,486,489,0.7335284948348999,18,"Taylor's aides warn an abrupt departure could trigger more chaos, a view shared by many in Liberia and, in private, even by mediators.",families of # newtown victims look for answers on # gun violence # nra
test,all,488,491,0.7345684170722961,11,cause to become awake or conscious .,a domestic animal stands in a pen .
test,all,489,492,0.7350886464118958,18,"one killed , 40 injured in mexico candy factory blast",notre dame linebacker victim of a catfish type hoax ?
test,all,492,495,0.7366487979888916,15,the state of being depleted .,this is the primary frame evoked by the cardinal numbers .
test,all,493,496,0.7371687889099121,13,a man in a blue shirt is running in a stadium field .,a man is making a speech at the podium .
test,all,498,501,0.7397677898406982,25,turn the paddle ; in canoeing .,"treat , process , heat , melt , or refine in a reverberatory furnace ."
test,all,499,502,0.7402880191802979,9,Two women are dancing and singing in front of many people,two people are walking through some water .
test,all,500,503,0.7408086657524109,13,"Chanceller Rishi Sunak has announced a £9 billion package of support to give self-employed people up to £2,500 a month to help them cope with the effects of coronavirus.

The Chancellor tonight said the scheme, which will be open for at least three months, will cover 80 per cent of a self-employed person's average monthly profits.

But it may not be available until June and will only be available to those who have a tax return for 2019, meaning the newly self-employed will be ineligible.

And Mr Sunak warned that the self-employed could face tax hikes in the future as part of the effort to ""right the ship"" and repair the battered public finances after the coronavirus crisis is over.

Details of the scheme came as the Department of Health announced a total of 578 people who have tested positive for coronavirus in the UK have died as of 5pm on March 25.

Some 11,658 people have tested positive in the UK as of 9am on March 26.

Mr Sunak's scheme will be open to those with a trading profit of less than £50,000 in 2018-19 or an average trading profit of less than £50,000 from 2016-17, 2017-18 and 2018-19.

To qualify, more than half of their income in these periods must come from self-employment.

Up to 3.8 million people will qualify for support, with average monthly payments expected to be £940 per person.

Mr Sunak said the scheme, which will last for at least three months, ""is one of the most generous in the world"".

""It targets support to those who need help most, offering the self-employed the same level of support as those in work.""

He said the measure covers 95 per cent of people who receive the majority of their income from self-employment.

But in a hint that the self-employed could be asked to pay more to the taxman in future he said it was ""now much harder to justify"" the tax breaks on offer to the self-employed if they were receiving the same level of state support.

He said everyone would be ""chipping in together to right the ship afterwards"" once the crisis is over.

A number of self-employed workers welcomed the Chancellor's measures but expressed concern about having to wait until June to claim.

Louise Barina, a production manager who lives in London, said: ""After having spoken to our landlord, he has outright said no, that we can't get a delay on our rent.

""In terms of the payment coming in June, that's really problematic for us as that's obviously three months of payment where we need to find the money for that.""

Meanwhile the Department of Health said revising its reporting approach for coronavirus deaths ""to ensure data can be verified and published in a timely, consistent way"".

A statement on Twitter said: ""Figures issued today are recorded as of 5pm on March 24 to 5pm on March 25.

""Going forwards, figures on deaths will be recorded for the 24-hour period as of 5pm the previous day. Figures on tests remain as of the 24-hour period from 9am that day.""",the best thing you can do is to know your stuff .
test,all,503,506,0.7423681020736694,13,cause animals to move,what makes india vote ? jaipur lit fest debates
test,all,505,508,0.743407130241394,10,A cute puppy is repeatedly rolling from side to side on its back,a tiger is walking around .
test,all,506,509,0.7439279556274414,8,The machine shaved the end of the pencil.,The man is cutting a paper plate
test,all,507,510,0.7444474101066589,21,dealbook : british retailer hmv enters equivalent of bankruptcy,"Blizzard hammers U.S. Northeast, five dead, 700,000 lose power"
test,all,511,514,0.7465275526046753,10,"A dog, which is brown, and a black one are running in the grass",A large white animal is jumping up in the snow
test,all,512,515,0.7470471262931824,7,"nicaragua , venezuela offer asylum to snowden",menendez faces possible corruption charges
test,all,517,520,0.749646782875061,6,A man on a motorcycle is not riding on one wheel,A man is eating food.
test,all,518,521,0.7501649856567383,9,extend out or project in space .,a state or act of gaining pleasure
test,all,520,523,0.7512073516845703,24,fire at south korean bus terminal kills 5,"he was listed last night in critical but stable condition at kings county hospital center , police said ."
test,all,521,524,0.7517263889312744,18,v kerry says # iran must come clean on # nuclear program,north korea 's kim seen behind sacking of powerful uncle
test,all,522,525,0.7522487044334412,12,be fully aware or cognizant of .,"oppose or approach , as in hostility or competition"
test,all,523,526,0.7527645230293274,14,syria envoy calls for national unity government,Putin's security decree for Sochi draws ire of critics
test,all,525,528,0.7538049221038818,15,a state or act of gaining pleasure,a chart or map showing the movements or progress of an object .
test,all,527,530,0.7548442482948303,13,v kerry says # iran must come clean on # nuclear program,almagor blasts netanyahu over prisoner release
test,all,528,531,0.7553673982620239,14,iran is an islamic republic .,pakistani girl shot by taliban appears on video
test,all,530,534,0.7569247484207153,10,a dog jumping into a swimming pool .,A light brown dog is running up a street
test,all,534,538,0.7590047717094421,10,"an established or recognized right , formal or informal .",where you live at a particular time .
test,all,535,539,0.7595274448394775,18,new zealand votes to legalise same-sex marriage,u.k. prime minister defends decision to seek e.u. vote
test,all,536,541,0.7605668306350708,13,A person is spitting,a softball player swinging at a pitch .
test,all,537,542,0.7610855102539062,14,A man on a motorcycle is not riding on one wheel,"A man is holding an animal, which is small, in one hand"
test,all,543,548,0.7642010450363159,23,cease to operate or cause to cease operating .,"volcano erupts in indonesia -100,000 evacuated and airports closed"
test,all,544,549,0.7647229433059692,16,A black dog fighting with a brown dog in the snow.,a small white and brown dog is jumping over a horizontal pole .
test,all,545,550,0.7652438879013062,18,us ups pressure on israel as un demands gaza truce,"gunshots , explosions rock thai protest day ahead of polls"
test,all,546,551,0.7657657265663147,14,the territory occupied by a nation .,Some Syria violence qualifies as civil war -Red Cross
test,all,547,552,0.7662833333015442,17,"the pour : in describing wines , 5 words not to fear",express audibly ; utter sounds ( not necessarily words ) .
test,all,548,553,0.7668046951293945,16,Three men are jumping off a tall wall,A few horses are racing furiously over the green grass and jumping the obstacle
test,all,550,555,0.7678457498550415,16,a solid piece of something ( usually having flat rectangular sides ) .,to catch in or as if in a trap ; immobilize
test,all,551,556,0.768359363079071,18,You have a problem.,you need to pick how and where you want to place your foot and do it .
test,all,552,557,0.7688860297203064,20,"immerse or be immersed in a boiling liquid , for purposes of cooking or processing .","abide by : act in accordance with rules , commands , or wishes ."
test,all,554,560,0.7704436182975769,12,"an established or recognized right , formal or informal .",make a request or demand for something to somebody .
test,all,556,562,0.7714837789535522,14,"the u.s. , other western nations and nato condemned the violence .",the conventional forces in europe treaty was amended in 1999 .
test,all,559,566,0.7735604643821716,25,"reimburse or compensate ( someone ) , as for a loss .","treat , process , heat , melt , or refine in a reverberatory furnace ."
test,all,560,567,0.7740881443023682,9,it means its an option .,be fully aware or cognizant of .
test,all,561,568,0.7746052742004395,5,A dog is running towards a ball,the path does not close
test,all,564,571,0.7761639356613159,11,your worry is a valid one ; the reader could be frustrated by this .,that 's what i find curious .
test,all,570,578,0.7798024415969849,12,6 killed in afghan capital mosque attack,"Egypt braces for more protests, prays for calm"
test,all,571,579,0.7803249359130859,16,fire at south korean bus terminal kills 5,“ : secret service dog falls to its death ” 😢 🐶
test,all,573,581,0.7813662886619568,17,the man is exercising .,urban athlete : a hotel room workout from nicole glor
test,all,574,582,0.7818819284439087,25,"have a complexion with a strong bright color , such as red or pink .","treat , process , heat , melt , or refine in a reverberatory furnace ."
test,all,575,583,0.78239905834198,18,could be a lot of things .,your worry is a valid one ; the reader could be frustrated by this .
test,all,580,588,0.7850037813186646,29,""" at first blush , it doesn 't look like any rules were broken , "" said gen. richard myers , chairman of the joint chiefs of staff .",japanese prime minister junichiro koizumi said the shift of the rods was proactive .
test,all,582,590,0.7860409021377563,15,afghan parliament votes to oust key ministers,new zealand votes to legalise same-sex marriage
test,all,585,593,0.7876100540161133,8,a black dog looking at the camera .,the dog plays in the park .
test,all,587,595,0.788644015789032,7,6 killed in afghan capital mosque attack,homs offensive kills 200
test,all,588,597,0.7896697521209717,13,2 traffic accidents leave 47 dead in china,"death toll in nepal earthquake tops 8,000"
test,all,589,598,0.7902030944824219,17,"discover or come upon accidentally , suddenly , or unexpectedly ; catch somebody doing something or in a certain state .",look through a book or some other written material ( for information ) .
test,all,590,599,0.7907175421714783,12,a bicycle is parked by a shop .,young redheaded man holding two bicycles near beach .
test,all,593,602,0.7922824621200562,9,urge with or as if with a goad .,move about in a confused manner .
test,all,594,603,0.7927985191345215,9,cause ( a liquid ) to leach or percolate .,cause to reproduce ( plants or animals )
test,all,596,605,0.7938500046730042,12,syria envoy calls for national unity government,"Egypt braces for more protests, prays for calm"
test,all,598,607,0.7948812246322632,17,almagor blasts netanyahu over prisoner release,egypt 's morsi faces trial for prison break
test,all,600,610,0.7964293956756592,11,A man is playing the trumpet.,a man is singing and playing the guitar .
test,all,601,611,0.7969545125961304,17,pakistan condemns violence in egypt,Morsi backers defiant in face of Egypt govt threat
test,all,602,612,0.7974827289581299,14,syria envoy calls for national unity government,pakistan condemns violence in egypt
test,all,607,617,0.8000751733779907,8,cause to be in brief contact with .,cause to become awake or conscious .
test,all,608,618,0.800600528717041,5,provide with a covering or cause to be covered .,"guide , draw through"
test,all,609,619,0.8011128902435303,11,two black dogs are playing in a grassy plain .,two dogs are sniffing something in the rocks .
test,all,610,620,0.8016388416290283,6,bulb b and c are on a closed path to the battery,gap between 3 and positive battery
test,all,614,624,0.8037190437316895,12,cause to be in brief contact with .,provide with a covering or cause to be covered .
test,all,619,629,0.8063151836395264,15,the black dog is running on the grass with a toy in it 's mouth .,One white dog and one black one are running side by side on the grass
test,all,621,631,0.8073558807373047,9,"The dollar fell as low as $1.1624 per euro from $1.1486 on Friday, and traded at $1.1594 at 10:15 a.m. in London.",singapore shares open lower on monday
test,all,624,634,0.8089171051979065,10,us ups pressure on israel as un demands gaza truce,palestinians build another west bank tent protest
test,all,626,636,0.809963047504425,10,tunisia opposition leader slain ; protests erupt,Funeral of Ian Paisley to take place in Belfast
test,all,628,638,0.8110055923461914,9,lets assume we have % white and % black .,mix or breed things of different varieties or qualities
test,all,630,640,0.812049150466919,7,A hiker is on top of the mountain and is doing a joyful dance,A man is dancing on the ceiling
test,all,631,641,0.8125540614128113,9,One white dog and one black one are running side by side on the grass,Two dogs are playing on a sandy beach
test,all,633,643,0.8135910034179688,11,to catch in or as if in a trap ; immobilize,the act or means of getting rid of something .
test,all,635,645,0.8146432042121887,8,briton killed in algerian gas field attack,more deaths expected in canada oil train explosion
test,all,636,646,0.8151535987854004,11,briton killed in algerian gas field attack,gunmen kill 11 foreign tourists in pakistan
test,all,638,648,0.8162083625793457,11,urge with or as if with a goad .,take or have a position relative to others .
test,all,641,651,0.8177566528320312,9,"5 taliban , 5 afghan police killed in ambushes",Bahraini protesters and police clash after funeral
test,all,644,655,0.8198188543319702,8,"one killed , 40 injured in mexico candy factory blast",2 traffic accidents leave 47 dead in china
test,all,647,658,0.8214137554168701,11,"abide by : act in accordance with rules , commands , or wishes .",take or have a position relative to others .
test,all,648,659,0.821913480758667,9,A dog is fetching a stick out of very dirty water,black and white dog running through water .
test,all,649,660,0.8224380016326904,15,A brown and white dog is jumping in the air with a tennis ball in its mouth,a dog standing on a beach with a ball nearby .
test,all,650,661,0.8229657411575317,14,idolize / show devotion to,urge with or as if with a goad .
test,all,651,662,0.8234502077102661,10,a black dog is running through some water .,a dog is running toward the camera .
test,all,652,663,0.8239779472351074,9,create and charge with a task or function .,take action or behave in a certain way
test,all,654,665,0.8250339031219482,16,obama calls for international front against is,Obama Struggles to Soothe Saudi Fears As Iran Talks Resume
test,all,655,666,0.8255243301391602,7,cctv of gunmen in tunisia museum attack,twelve killed as gunmen raid village
test,all,658,669,0.8271065354347229,58,a chart or map showing the movements or progress of an object .,this frame contains lus that express the form which a piece of artwork represents. the form may also represent the entire body of an artist 's work. the form may be further characterized by the time of some artwork 's creation or other descriptors .
test,all,659,670,0.8276391625404358,10,gap between 3 and positive battery,the terminals are not separated by a gap
test,all,662,673,0.8292028903961182,13,A child is not playing slip and slide in the grass,There is no girl in pink twirling a ribbon
test,all,667,678,0.8317877650260925,13,military plane crashes in south france : authorities,french jets strike deep inside islamist-held mali
test,all,668,679,0.8323020339012146,9,"oppose or approach , as in hostility or competition",take action or behave in a certain way
test,all,669,680,0.8328322172164917,16,elbaradei is the international atomic energy agency chief .,"iran , atomic agency in first talks since rowhani election"
test,all,673,684,0.8348870277404785,9,"A dog, which is brown, and a black one are running in the grass",A boy and a dog running on grass
test,all,675,686,0.8359549045562744,11,"oppose or approach , as in hostility or competition",take or have a position relative to others .
test,all,676,687,0.8364480137825012,15,"if c burns out , then a and b are still in a closed path .",the switch has to be within a closed path with the bulb and battery
test,all,677,688,0.8369566202163696,39,japan suffers severe flooding - in pictures,"Reuters witnesses said many houses had been flattened and the city squares were packed with crying children and the homeless, huddled in blankets to protect them from the cold."
test,all,678,689,0.8374866247177124,23,earthquake of 6.3 magnitude strikes off indonesia island,"volcano erupts in indonesia -100,000 evacuated and airports closed"
test,all,680,691,0.8384804725646973,9,There is no man putting some cheese on a pizza,There is no woman using a sewing machine
test,all,683,694,0.840128481388092,9,There is no man dressed in black wearing an elaborate black mask,There is no woman using a sewing machine
test,all,685,696,0.8411544561386108,7,Bomb blast kills 10 in southwest Pakistan,twelve killed as gunmen raid village
test,all,686,697,0.8416825532913208,15,Two dogs playing in a yard.,A black dog is playing with a brown dog on the sand
test,all,687,698,0.84222811460495,6,A group of people are dancing in a show,people are dancing outside .
test,all,689,700,0.8432698249816895,11,A man is passionately playing a guitar in front of an audience,a man is singing and playing the guitar .
test,all,691,702,0.8442463874816895,19,There is no kitten drinking milk,There is no dog jumping at a shiny blue soccer ball in a field of dry leaves
test,all,693,704,0.845321774482727,15,A brown and black dog is pointing the nose upwards,The red and brown dog is digging its nose inside a holiday gift bag
test,all,695,706,0.8463231325149536,16,"immerse or be immersed in a boiling liquid , for purposes of cooking or processing .",cause ( a liquid ) to leach or percolate .
test,all,697,708,0.847347617149353,15,Two dogs playing in a yard.,One white dog and one black one are running side by side on the grass
test,all,699,710,0.848556637763977,14,you have reached a point where the terminals are not connected to each other .,because terminal 4 is connected to the positive terminal but not the negative terminal
test,all,702,713,0.8500219583511353,11,a black dog looking at a brown sheep in a pen .,a domestic animal stands in a pen .
test,all,703,714,0.8505842089653015,13,"if c burns out , then a and b are still in a closed path .",bulb a was still in a closed path with the battery
test,all,704,715,0.850898265838623,13,6.4-magnitude quake strikes off indonesia,"death toll in nepal earthquake tops 8,000"
test,all,713,724,0.8557037115097046,13,The man is slicing potatoes,a man is slicing a leave .
test,all,717,728,0.857730507850647,12,take action or behave in a certain way,make a request or demand for something to somebody .
test,all,718,729,0.8582962155342102,9,intend ( something ) to move towards a certain goal .,take action or behave in a certain way
test,all,719,730,0.8586794137954712,21,"shares of tampa-based outback steakhouse inc. closed at $ 44.50 , up $ 1.78 , or 4.2 percent , on the new york stock exchange .",declining issues outnumbered advancers slightly more than 3 to 1 on the new york stock exchange .
test,all,720,731,0.8592848181724548,13,"if c burns out , then a and b are still in a closed path .",bulb c and switch z are in the same closed path
test,all,721,732,0.8598429560661316,8,A man is peeling a potato.,The man is slicing potatoes
test,all,724,735,0.86150062084198,17,a black dog is running through some water .,a black dog is running through the grass carrying something red in its mouth .
test,all,730,741,0.8645232915878296,12,A woman is amalgamating eggs,The woman isn't stirring eggs in a bowl
test,all,734,745,0.8666020631790161,10,A dirty tan dog is rolling in the dirt and looking right at the camera,a dog is running toward the camera .
test,all,737,750,0.868901252746582,16,a white and black dog is jumping into a pool .,a small white and brown dog is jumping over a horizontal pole .
test,all,738,751,0.8690577745437622,12,tokyo stocks close 0.75pc down,chinese shares close lower on wednesday
test,all,740,753,0.8694107532501221,13,switch z is closed so it still creates a complete path to the battery,bulb c and switch z are in the same closed path
test,all,741,754,0.8695143461227417,9,Different football players are teaming on a field,Two teams are competing in a football match
test,all,742,756,0.8702422380447388,8,extend out or project in space .,extend in a different direction .
test,all,743,757,0.8702545166015625,18,Some guy sitting on a couch watching television.,a man sits on a bed very close to a small television .
test,all,746,761,0.8704748153686523,24,bulb b and c are on a closed path to the battery,"if c burns out , then a and b are still in a closed path ."
test,all,748,763,0.8709640502929688,8,a man is climbing a wall .,A man is climbing up a rope
test,all,751,766,0.8719772696495056,9,bulb c and switch z are in the same closed path,because the switch was connected to the closed circuit
test,all,754,769,0.8725719451904297,10,A woman in blue is riding a horse on a dirt road,An animal is being ridden by a woman
test,all,755,770,0.8725731372833252,21,because there is a positive and negative connections,because the battery has its own chemical reacion between the positive and negative tterminals it contains
test,all,756,771,0.8727103471755981,13,a man is slicing potato .,a man is slicing a leave .
test,all,759,774,0.8734346032142639,8,two brown dogs runs through the water .,A few animals are playing in the water
test,all,760,775,0.8736565113067627,16,mix or breed things of different varieties or qualities,the act of distributing things into classes or categories of the same type .
test,all,761,777,0.8739347457885742,11,a long train is on train tracks .,a mostly black train on a track .
test,all,762,778,0.8740050792694092,10,Nelson Mandela in Hospital for Tests,algerian president in france for medical tests
test,all,763,779,0.8740479946136475,10,A person is slicing a potato.,A woman is slicing a tomato
test,all,769,785,0.8747636079788208,19,"reimburse or compensate ( someone ) , as for a loss .",a loss entailed by giving up or selling something at less than its value .
test,all,770,786,0.8749861717224121,10,"if c burns out , then a and b are still in a closed path .",both components need to be in closed paths .
test,all,771,787,0.8750271797180176,11,bulb b and bulb c were still contained in the same closed path with the battery .,if both bulbs are contained within a closed path
test,all,772,789,0.8753742575645447,10,Bomb blast kills 10 in southwest Pakistan,6 killed in afghan capital mosque attack
test,all,773,790,0.8759826421737671,10,a white and black dog is jumping into a pool .,a dog is looking into swimming pool .
test,all,774,791,0.8761043548583984,12,The lady is peeling the potato,a woman is chopping a potato .
test,all,775,792,0.8761516213417053,14,the positive battery terminal is connected to terminal 6,because terminal 4 is connected to the positive terminal but not the negative terminal
test,all,776,793,0.8762470483779907,12,a brown dog with his tongue wagging as he runs through a field,The golden dog is running through a field of tall grass
test,all,777,795,0.8770006895065308,11,Bomb blast kills 10 in southwest Pakistan,gunmen kill 11 foreign tourists in pakistan
test,all,779,798,0.8775402307510376,11,Bomb blast kills 10 in southwest Pakistan,gunmen kill nine foreigners in pakistan
test,all,781,800,0.8778215646743774,17,A dog with really long hair and a red vest is running in the grass,a black dog is running through the grass carrying something red in its mouth .
test,all,783,802,0.8783292770385742,10,"egypt 's military takes control over muslim brotherhood , supporters",the entrusted muslim brotherhood
test,all,784,803,0.8783445358276367,13,The plane is getting ready to take off.,a das air cargo plane sits on the runway .
test,all,788,807,0.8797399997711182,15,switch z is closed so it still creates a complete path to the battery,the switch has to be within a closed path with the bulb and battery
test,all,791,811,0.8805450797080994,7,The boy is not playing the piano,A girl is not playing the guitar
test,all,793,813,0.8806720972061157,14,( cause to ) change from a gas to a liquid .,( cause to ) become a powder or as dust .
test,all,794,814,0.8808033466339111,10,a woman is slicing up some pork .,A woman is slicing a tomato
test,all,795,815,0.8808035254478455,9,blast kills 10 young girls in eastern afghanistan,8 soldiers killed in bomb attack in NW Pakistan
test,all,797,817,0.881382942199707,16,Morsi supporters protest in Egypt,"Egypt braces for more protests over Morsi, prays for calm"
test,all,799,819,0.8816490173339844,16,wet with a spurt of liquid .,cause ( a liquid ) to leach or percolate .
test,all,800,820,0.8817086219787598,7,gunmen kill 11 foreign tourists in pakistan,twelve killed as gunmen raid village
test,all,802,823,0.8826897144317627,10,if both bulbs are contained within a closed path,both components need to be in closed paths .
test,all,803,824,0.8827608823776245,21,""" the electrical state at the terminal matches the battery "" "" s electrical state """,because the battery has its own chemical reacion between the positive and negative tterminals it contains
test,all,805,826,0.8828864097595215,21,black and white cow standing near pile of snow .,a black and white photo of a cow walking under a tree in a field .
test,all,806,827,0.8831192255020142,11,a train sitting on the tracks near a field .,a mostly black train on a track .
test,all,808,829,0.883525013923645,10,The boy is not playing the piano,The boy isn't playing the piano happily
test,all,809,830,0.8835403919219971,13,A black dog is playing with a brown dog on the sand,two black dogs are playing in a grassy plain .
test,all,810,831,0.8836937546730042,11,social ranking or position,take or have a position relative to others .
test,all,812,833,0.8838500380516052,18,"A dog, which is brown, is jumping in the air",A brown and white dog is jumping in the air with a tennis ball in its mouth
test,all,814,835,0.8840145468711853,20,take action or behave in a certain way,"abide by : act in accordance with rules , commands , or wishes ."
test,all,816,837,0.8841533660888672,10,ten killed in alaska plane crash,death toll rises in russia plane crash
test,all,817,838,0.8842111825942993,23,"nytimes : what we don ’ t know is killing us -couldn 't agree more ! e.g. , research on ipv homicides & guns is critical .",what we don ’ t know is killing us the gun industry can 't handle the truth .
test,all,820,841,0.8851708173751831,14,we are all different we came from different backgrounds and we all saw things based on different perceptions some fact based and some clouded by personal experiences .,our interactions are merely depends on where we put our perception .
test,all,821,842,0.8854182958602905,10,A person is spreading butter on a tray,a man is applying butter to bread .
test,all,825,846,0.8862276077270508,9,the switch has to be within a closed path with the bulb and battery,because the switch was connected to the closed circuit
test,all,826,847,0.8862554430961609,10,the positive battery terminal is connected to terminal 6,the terminals are not separated by a gap
test,all,831,852,0.8869966864585876,13,A man is speaking to an audience.,a man is making a speech at the podium .
test,all,835,856,0.8880516290664673,11,a woman is slicing up some pork .,a woman is slicing cucumber .
test,all,836,857,0.8881247043609619,14,terminal 1 and terminal 2 are on the same side .,because terminal 4 is connected to the positive terminal but not the negative terminal
test,all,838,859,0.8885103464126587,8,a dog is running toward the camera .,A dog is running towards a ball
test,all,841,862,0.8888310194015503,7,express audibly ; utter sounds ( not necessarily words ) .,utter in a certain way
test,all,842,863,0.8894277215003967,9,a damaged bulb creates a gap in the path .,there is a gap in a circuit
test,all,844,865,0.8899854421615601,10,military plane crashes in south france : authorities,death toll rises in russia plane crash
test,all,845,866,0.8901069760322571,7,A man is peeling a potato.,The lady is peeling the potato
test,all,847,868,0.8904826641082764,8,""" the electrical state at the terminal matches the battery "" "" s electrical state """,terminal 1 is connected to the positive terminal
test,all,848,869,0.8907306790351868,15,if the other bulb is no longer contained in a closed path with the battery,bulb b and c are on a closed path to the battery
test,all,849,870,0.8910531997680664,10,a black dog looking at the camera .,a dog is running toward the camera .
test,all,853,874,0.8919830322265625,30,earthquake of 6.3 magnitude strikes off indonesia island,"5.9-magnitude quake hits sunda strait , indonesia : usgs"
test,all,854,875,0.8919998407363892,17,Morsi supporters protest in Egypt,Morsi backers defiant in face of Egypt govt threat
test,all,855,876,0.8920444250106812,7,someoen is playing guitar .,A man plays a guitar.
test,all,856,878,0.89264976978302,16,( cause to ) change from a gas to a liquid .,cause ( a liquid ) to leach or percolate .
test,all,860,882,0.8937382102012634,8,the man is playing the guitar .,someoen is playing guitar .
test,all,863,885,0.8948260545730591,16,iran nuclear talks expected to resume this week,"iran , atomic agency in first talks since rowhani election"
